Unnamed: 0,smile,rt,mol_weight,polar_surface_area,h_bond_donors,h_bond_acceptors,rotatable_bonds,aromatic_rings,heavy_atoms
57171,COCCCN=C(O)[C@@]1(CCO)CCN(Cc2ccccc2)C1,559.5,320.433,65.28999999999999,2,4,9,1,23
57172,OC(=Nc1ccccc1)N1CC(c2nc(CCOCC3CC3)no2)C1,791.9,342.39900000000006,83.98,1,5,7,2,25
57173,CCCN=C(O)[C@H]1CCCN(c2nc3ncn(CC(=O)Nc4ccc(C)c(C)c4)c(=O)c3s2)C1,714.6,482.61000000000024,112.71000000000001,2,8,7,3,34
57174,O=C1C[C@@H](c2ccccc2)S(=O)(=O)c2ccccc2N1CC(O)=NCCc1ccccc1,855.4,448.5440000000002,87.04,1,4,6,3,32
57175,CCc1csc(-c2ccc(N3CCN(C(=O)c4nn(C)c5ccccc45)CC3)nc2)n1,965.7,432.55300000000017,67.15,0,7,4,4,31
57176,CN=C(O)[C@H]1CN(C(=O)c2ccc(OC)cc2)CC12CCCC2,570.4,316.4010000000002,62.13000000000001,1,3,3,1,23
57177,CCc1nn(C)c(=O)c2cc(S(=O)(=O)NCc3ccccc3Cl)cn12,893.1,380.857,85.47,1,6,5,3,25
57178,Cc1nnc2ccc(-c3noc(CCc4ccccc4)n3)cn12,1137.1,305.34099999999995,69.11,0,6,4,4,23
57179,O=S(=O)(c1ccc(F)cc1)N1CCC(C(O)=NCc2csc(-c3ccccc3)n2)CC1,909.6,459.5680000000002,82.86,1,5,6,3,31
57180,COc1ccccc1Cc1nc(-c2cn(-c3cccc(F)c3)nn2)no1,1038.8,351.34100000000007,78.86,0,7,5,4,26
57181,Cc1ccc(Cc2nc(-c3cccc(-c4cc[nH]n4)c3)no2)cc1,999.0,316.3640000000001,67.6,1,4,4,4,24
57182,CC(O)=NCc1csc([C@H]2CCCN(C(=O)c3cccn3C)C2)n1,612.5,346.456,70.72,1,5,4,2,24
57183,Cc1cc(N2CCC(C)CC2)n2ncnc2n1,789.8,231.303,46.32,0,5,1,2,17
57184,CCOCC(=O)N1CCc2c(c(C(=O)N3CCC[C@@H](C(O)=Nc4ccccc4)C3)nn2C)C1,668.3,453.5430000000001,100.25999999999999,1,6,6,2,33
57185,NS(=O)(=O)c1ccc(CCNC(=O)c2nc(Cn3nc(-c4ccc(F)cc4)ccc3=O)no2)cc1,733.1,498.4960000000001,163.07,2,9,8,4,35
57186,CN(Cc1ccccc1)C(=O)c1cc2cccnc2n(Cc2ccccc2)c1=O,950.3,383.4510000000001,55.2,0,4,5,4,29
57187,CCOc1ccc(S(=O)(=O)N2CCC[C@H]2C(O)=Nc2nnc(CC)s2)cc1,804.8,410.5210000000001,104.98,1,7,7,2,27
57188,C[C@@H](N=C(O)C1=CCN(Cc2ccc(F)cc2)CC1)c1ccccc1,640.5,338.42600000000004,35.830000000000005,1,2,5,2,25
57189,COc1ccccc1-c1nnc(-c2cc(S(=O)(=O)N3CCCCCC3)ccc2Cl)o1,1125.2,447.9440000000003,85.53,0,6,5,3,30
57190,Cc1cccc(N=C(O)[C@@H]2CCc3nc(N4CCOCC4)ncc3C2)c1,786.0,352.43800000000016,70.84,1,5,3,2,26
57191,OC(=Nc1cccc(F)c1)N1CCC[C@@H](Cn2c(C3CC3)nc3cccnc32)C1,676.1,393.4660000000001,66.54,1,4,4,3,29
57192,OC(=NC1CC1)c1ccc(N2CC[C@H](NCc3ccc(Cl)cc3)C2)nc1,574.1,370.88400000000007,60.75000000000001,2,4,6,2,26
57193,Cc1ccc(CN(CC(=O)N2CCNCC2)C(=O)c2sccc2C)cc1C,668.9,385.53300000000013,52.650000000000006,1,4,5,2,27
57194,Cc1ccc(F)cc1N=C(O)c1cnc2c(c1)c(=O)n(C)c(=O)n2-c1ccccc1,881.3,404.4010000000002,89.48000000000002,1,6,3,4,30
57195,O=C(c1ccccc1F)N1CCC(n2nc(-c3ccsc3)ccc2=O)CC1,782.8,383.4480000000001,55.2,0,5,3,3,27
57196,CC[C@@H](C)N=C(O)CCn1c(=O)c2ccccc2n2c(=O)n(Cc3ccc(F)cc3)nc12,890.5,437.4750000000002,93.89,1,7,7,4,32
57197,Cn1c([C@@H]2CCN(C(=O)c3cc4c(s3)CCCC4)C2)nc2cccnc21,797.0,366.4900000000001,51.02,0,5,2,3,26
57198,CCN1C(=O)COc2ccc(-c3noc([C@@H]4CC(=O)N(c5ccccc5)C4)n3)cc21,879.2,404.4260000000001,88.77000000000001,0,6,4,3,30
57199,Cc1cc(C)nc(SCC(O)=Nc2nc(-c3ccccc3)c(-c3ccccc3)o2)n1,1046.3,416.5060000000001,84.4,1,6,6,4,30
57200,CCOc1ccc(NC(=O)N2CCC[C@@H](Cn3cnc4cccnc43)C2)cc1,640.4,379.46400000000006,72.28,1,5,5,3,28
57201,Cc1oc(-c2n[nH]cc2C(=O)N2CCCCC2)cc1S(=O)(=O)Nc1cccc(F)c1,710.3,432.47700000000003,108.30000000000001,2,5,5,3,30
57202,CCOC(=O)c1c(C)[nH]c(CCC(O)=NCCc2c[nH]c3ccccc23)c1C,715.1,381.47600000000006,90.47,3,3,8,3,28
57203,CN(C)C[C@@H]1CN(C(=O)c2cc(F)ccc2F)CC12CCOCC2,572.1,338.3980000000002,32.78,0,3,3,1,24
57204,CCn1c(=O)c(N2CCN(C(=O)Nc3ccc(Br)cc3)CC2)nc2cccnc21,1026.4,457.33200000000016,83.36,1,6,3,3,29
57205,Cc1ccc(NS(=O)(=O)c2cc(-c3n[nH]cc3C(=O)N3CCCC3)oc2C)cc1Cl,803.4,448.93200000000036,108.29999999999998,2,5,5,3,30
57206,COc1ccccc1Cc1noc(C2CN(C(=O)c3ccc4nsnc4c3)C2)n1,814.0,407.4550000000001,94.24000000000001,0,8,5,4,29
57207,O=S(=O)(c1cccc(F)c1)N1CCc2nc(-c3ccc(Cl)cc3)ncc2C1,1128.4,403.8660000000001,63.160000000000004,0,4,3,3,27
57208,CCOc1ccc(S(=O)(=O)N2CCC(C(O)=NCCc3ccc(OC)c(OC)c3)CC2)cc1C,901.0,490.62200000000036,97.66000000000001,1,6,10,2,34
57209,Cc1ccccc1-c1noc(N2CCC(C(=O)N3CCOCC3)CC2)n1,795.5,356.4260000000002,71.7,0,6,3,2,26
57210,COc1ccc(NC(=O)c2c(O)c3cccnc3n(-c3ccccc3)c2=O)cc1OC,799.5,417.42100000000016,102.67999999999999,2,7,5,4,31
57211,Cn1cc(CN2CCC(C(O)=NCCC3=CCCCC3)CC2)c2cc(Cl)ccc21,778.4,413.9930000000002,40.76,1,3,6,2,29
57212,O=C1CCCN1CCCN=C(O)c1cccc2c1CCN2C(=O)Nc1ccc(F)cc1,680.3,424.47600000000017,85.24000000000001,2,3,6,2,31
57213,CCc1nc(-c2csc(S(=O)(=O)N3CCC(C(=O)N4CCCCCC4)CC3)c2)no1,955.0,452.6020000000004,96.61,0,7,5,2,30
57214,CC(C)CCN=C(O)[C@H](CC(C)C)N=C(O)[C@H]1O[C@@H]1C(=O)O,841.0,314.38200000000006,115.01,3,4,9,0,22
57215,Cn1c(=O)c(=O)n(C)c2cc(N3CCCCC3)c(N=C(O)CN3CCCC3)cc21,598.7,399.49500000000023,83.07,1,7,4,2,29
57216,CC(C)c1cc(N2CCN(c3ccccn3)CC2)n2c(nc3ccccc32)c1C#N,695.1,396.4980000000001,60.46,0,6,3,4,30
57217,Cc1ccsc1CN1CCC(Cn2c(C)cnc2C)CC1,520.6,303.47500000000014,21.060000000000002,0,4,4,2,21
57218,COc1ccc2[nH]cc(C(=O)O)c(=O)c2c1,605.4,219.19599999999997,79.39000000000001,2,3,2,2,16
57219,COc1ccc(C)cc1NC(=O)c1nc(-c2cn(Cc3ccc(F)cc3)nn2)no1,961.0,408.39300000000003,107.96,1,8,6,4,30
57220,CCN(CC)S(=O)(=O)c1ccc2c(c1)N(CC(=O)N1CCCCCC1)C(=O)[C@@H]1CCCCN21,995.5,476.6430000000005,81.24,0,5,6,1,33
57221,Cc1cc(C)cc(N=C(O)c2[nH]c(C)c(S(=O)(=O)N3CCCC3)c2C)c1,949.5,375.49400000000026,85.76,2,3,4,2,26
57222,CC1CCN(S(=O)(=O)c2cc(C(=O)N3CCN(c4ccc(F)cc4)CC3)n(C)c2)CC1,1005.2,448.5640000000002,65.86000000000001,0,5,4,2,31
57223,Cn1ncc2c(N3CCCC3)nc(C(=O)NCc3ccc(C(F)(F)F)cc3)nc21,904.8,404.396,75.94,1,6,4,3,29
57224,OC(CCc1ccccc1)=Nc1cnn(-c2ncncc2N2CCCC2)c1,702.4,362.4370000000002,79.42999999999999,1,6,6,3,27
57225,O=C(Cc1ccsc1)N1CC[C@H](n2c(-c3ccoc3)nc3cccnc32)C1,810.9,378.4570000000001,64.16,0,6,4,4,27
57226,Cc1c(C(=O)N2CCN(C(C)C)CC2)cnn1-c1cc(-c2nc(C(C)(C)C)no2)ccn1,684.9,437.54800000000023,93.18,0,8,4,3,32
57227,O=C(Nc1ccccc1)c1nnc(CCC(O)=NCCc2c[nH]c3ccccc23)s1,842.6,419.5100000000001,103.25999999999999,3,5,8,4,30
57228,COc1ccc(-c2nc(-c3ccc4c(c3)ncn4CCC(=O)N3CCCC3)no2)cc1OC,776.1,447.49500000000035,95.51000000000002,0,8,7,4,33
57229,COc1ccc(CCC(O)=NCc2cccnc2OC)cc1,748.9,300.35800000000006,63.94,1,4,7,2,22
57230,O=c1c(NCCc2ccccn2)nc2ccncc2n1Cc1ccccc1,550.7,357.4170000000001,72.70000000000002,1,6,6,4,27
57231,Cc1ccc(NS(=O)(=O)c2cc(-c3cc(C(F)(F)F)on3)cs2)c(Br)c1,1163.2,467.28800000000007,72.2,1,5,4,3,26
57232,O=S(=O)(c1ccc(-c2nnc(C3CC3)o2)o1)N1CCN(c2ccccc2)CC1,970.9,400.46000000000015,92.67999999999999,0,7,5,3,28
57233,COc1cccc(-c2noc(CN3C(=O)COc4ccccc43)n2)c1,981.3,337.335,77.69000000000001,0,6,4,3,25
57234,C[C@H]1CC[C@@H](NC(=O)c2nnc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)o2)CC1,917.1,434.51800000000037,114.63000000000001,1,7,5,2,30
57235,CCCN1C(=O)COc2cc(-c3noc(C(=O)NCCC4=CCCCC4)n3)ccc21,1180.5,410.4740000000003,97.56000000000002,1,6,7,2,30
57236,O=C(Nc1ccc(Br)cc1)C1CCN(c2cc(N3CCCC3)ncn2)CC1,720.8,430.3500000000003,61.36000000000001,1,5,4,2,27
57237,CCc1ccc(NC(=O)Cn2nc(C(=O)N3CCCC3)c3ccccc32)cc1,916.6,376.4600000000001,67.23,1,4,5,3,28
57238,Cc1cc(N2CCCCC2)n2nc(CN3CCN(c4ccccc4F)CC3)nc2n1,672.8,409.51300000000015,52.800000000000004,0,7,4,3,30
57239,Cc1ccccc1-c1ccc(N2CCC(C(O)=NCc3ccco3)CC2)nn1,605.4,376.4600000000001,74.75,1,5,5,3,28
57240,COc1ccc(N=C(O)N2C[C@@H]3C[C@H]2C[C@@H]3NS(=O)(=O)c2ccccc2)cc1F,778.5,419.47800000000007,91.22999999999999,2,4,5,2,29
57241,COc1ccc(NC(=O)C2CCN(c3cncnc3N3CCOCC3)CC2)cc1,604.7,397.4790000000003,79.82,1,7,5,2,29
57242,CCN1CCN(C(=O)[C@H]2CCCN(S(=O)(=O)c3cc(-c4noc(C)n4)cs3)C2)CC1,611.8,453.59000000000026,99.85,0,8,5,2,30
57243,OC(=Nc1ccccc1Cl)[C@@H]1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,850.6,424.93600000000026,79.43,1,6,3,3,30
57244,CCc1cccc2cc([C@@H](O)CNC(C)(C)C)oc12,736.9,261.36499999999995,45.4,2,3,4,2,19
57245,CCCSc1nnc(N=C(O)CCc2ccc(C)o2)s1,891.6,311.432,71.51,1,6,7,2,20
57246,OC(=NCc1ccccc1C(F)(F)F)c1cn2ccccc2n1,756.9,319.286,49.89,1,3,3,3,23
57247,Cc1oc(-c2cccc(Cl)c2)nc1CN(c1ccccc1)S(=O)(=O)c1cccs1,1262.6,444.9650000000001,63.410000000000004,0,5,6,4,29
57248,CC(C)N=C(O)CN1CCN(Cc2nc(-c3ccc(N4CCCCC4)nc3)no2)CC1,594.5,427.55300000000034,94.12,1,8,7,2,31
57249,Cn1nc(-c2nnc(-c3ccccc3F)o2)c2c1CCN(S(=O)(=O)c1ccc(F)c(Cl)c1)C2,989.5,491.90700000000027,94.12,0,7,4,4,33
57250,COc1cc(Cl)ccc1C(=O)N1CCN=C1N1CCN(c2ccccc2F)CC1,749.2,416.8840000000002,48.38,0,5,3,2,29
57251,CC(C)(C)c1noc(-c2ccnc(-n3cnc(C(=O)N4CCSCC4)c3)c2)n1,952.4,398.49200000000025,89.94,0,8,3,3,28
57252,CCCCCCOC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(O)=NC4,1227.1,537.6160000000002,98.21000000000001,2,7,6,5,40
57253,CCn1ccc(C(=O)N2CC[C@@H](c3nc4cccnc4n3CCOC)C2)n1,605.9,368.4410000000002,78.07000000000001,0,7,6,3,27
57254,COc1cccc2nnc(N=C(O)CCC(O)=NCC(C)C)n12,587.4,319.36500000000007,104.60000000000001,2,6,7,2,23
57255,CCOC(=O)c1nc(=Nc2ccccc2Cl)c2ccccc2[nH]1,912.6,327.771,67.34,1,4,3,3,23
57256,OC(=NCc1ccc(N2CCCCC2)cc1)c1ccc2ncnc(N3CCCC3)c2c1,560.6,415.5410000000002,64.85000000000001,1,5,5,3,31
57257,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](N=C(O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@@H]4N(C)C3)(C(C)C)C(=O)N12,829.8,654.6059999999999,121.7,3,6,5,2,43
57258,O=c1c(S(=O)(=O)N2CCCC2)cccn1Cc1ccc(Cl)cc1,876.5,352.84299999999996,59.38,0,4,4,2,23
57259,O=C(C1CCN(c2ncnc3c2oc2ccccc23)CC1)N1CCN(c2ccccc2)CC1,795.3,441.5350000000003,65.71000000000001,0,6,3,4,33
57260,CCN1C(=O)c2cccnc2Sc2cc(CN=C(O)c3cccc(C#N)c3)ccc21,756.4,414.4900000000001,89.58000000000001,1,5,4,3,30
57261,CCc1ccc(CNC(=O)c2cc3ccncc3n2C)cc1,647.7,293.37,46.92,1,3,4,3,22
57262,CC(C)c1noc(-c2cc(=O)n(CC(O)=Nc3cccc(F)c3)c3ccccc23)n1,1018.0,406.4170000000001,93.51,1,6,5,4,30
57263,COc1ccc(C)cc1N=C(O)[C@@H]1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,864.2,434.54400000000027,88.66,1,7,4,3,32
57264,O=C(CCCc1nc2cccnc2n1Cc1ccc(F)cc1)N1CCN(c2ccccn2)CC1,605.9,458.5410000000003,67.15,0,6,7,4,34
57265,O=C(C1CCC1)N1CCc2sc(S(=O)(=O)NCc3ccc(F)cc3)cc2C1,876.7,408.52000000000015,66.48,1,4,5,2,27
57266,COC(=O)c1ccccc1N=C(O)CSc1nnc2c3cc(-c4ccc(F)cc4)nn3ccn12,957.3,476.4930000000001,106.38,1,9,6,5,34
57267,Cc1nc(-c2cn(C(C)C)c3ncccc23)sc1C(=O)N1CCN(C)CC1,610.9,383.52100000000024,54.260000000000005,0,6,3,3,27
57268,CC(C)c1ccc(NC(=O)CC2=C3CCCC[C@@H]3N(C(C)C)C2=O)cc1,1065.2,354.494,49.410000000000004,1,2,5,1,26
57269,CCOc1ccc(S(=O)(=O)N2CCC[C@@H](C(O)=NCCO)C2)cc1C,713.6,370.4710000000001,99.43,2,5,7,1,25
57270,O=C(c1cccc(C(F)(F)F)c1)N1CCN(c2nc(CN3CCCCC3)cs2)CC1,684.3,438.51900000000035,39.68000000000001,0,5,4,2,30
57271,C=Cc1ccc(COC(=O)C2=CN(CC)S(=O)(=O)N=C2C)cc1,1031.7,334.39700000000005,76.03999999999999,0,4,5,1,23
57272,COc1ccc(OC)c(S(=O)(=O)Nc2ccc(Br)cc2C)c1,945.2,386.26700000000005,64.63,1,4,5,2,22
57273,Cc1ccc(C)c(S(=O)(=O)N2CC(c3nc(Cc4ccccc4)no3)C2)c1,1043.3,383.47300000000007,76.30000000000001,0,5,5,3,27
57274,COc1cc(N=C(O)CN2C(=O)COc3ccc(C(=O)N(C)C)cc32)cc(OC)c1,688.9,413.4300000000002,100.9,1,6,6,2,30
57275,COc1ccc2c(c1)c(CN1CCC(C(O)=NC3CCCCCC3)CC1)cn2C,711.6,397.56300000000033,49.99,1,4,5,2,29
57276,O=C(NCc1ccc2c(c1)OCO2)c1nnc(-c2ccc(S(=O)(=O)N3CCCCC3)cc2)o1,947.5,470.5070000000003,123.85999999999999,1,8,6,3,33
57277,OC(=Nc1cnc(N2CCCC2)nc1)c1ccc(F)c(F)c1,747.7,304.3,61.61000000000001,1,4,3,2,22
57278,CCCCN=C(O)CCC1CCN(c2cc(NCCC)ncn2)CC1,657.8,347.5070000000001,73.64000000000001,2,5,10,1,25
57279,OC(=NCc1ccccc1F)C1CCN(c2cnc3nccnc3c2)CC1,689.4,365.4120000000001,74.5,1,5,4,3,27
57280,CCOCCCN=C(O)c1c(N)n(-c2ccc(C(C)=O)cc2)c2nc3ccccc3nc12,875.5,431.4960000000002,115.62,2,7,8,4,32
57281,CCc1cc(-c2csc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)c2)on1,1198.6,437.9740000000001,66.65,0,6,5,3,28
57282,CN(C)S(=O)(=O)c1ccc(-c2nnc(C(=O)NCc3cc(F)cc(F)c3)o2)cc1,877.6,422.4130000000001,105.4,1,6,6,3,29
57283,Cc1ccc(CN=c2nc(-c3ccc(Cl)cc3)[nH]c3ccccc23)o1,865.2,349.8210000000001,54.18,1,3,3,4,25
57284,Cc1nc(-c2csc(S(=O)(=O)N3CCC(C(O)=Nc4cccc(Cl)c4)CC3)c2)no1,1001.4,466.97200000000015,108.89,1,7,5,3,30
57285,Cc1ccccc1NS(=O)(=O)c1c[nH]c2ncccc12,727.7,287.34400000000005,74.85,2,3,3,3,20
57286,CCCCN=C(O)c1cn(CC)nc1S(=O)(=O)N1CCN(c2ccccc2OCC)CC1,1082.0,463.6040000000003,100.26,1,7,10,2,32
57287,COc1ccc(S(=O)(=O)N2CCC[C@@H](C(O)=NCc3ccccn3)C2)cc1Cl,837.6,423.92200000000014,92.09,1,5,6,2,28
57288,Cc1cc(C)cc(Nc2c(-c3ccc(N4CCOCC4)cc3)nc3ncccn23)c1,719.0,399.49800000000005,54.69,1,6,4,4,30
57289,Cc1ccc(C)c(N=C(O)N2CCN(c3cc(-c4cccnc4)[nH]n3)CC2)c1,631.7,376.4640000000001,80.64,2,4,3,3,28
57290,C[C@H]1CN(C(=O)Cn2cc(SCC(=O)N3CCCCCC3)c3ccccc32)C[C@H](C)O1,889.0,443.6130000000003,54.78,0,5,5,2,31
57291,CCC(C)(C)NS(=O)(=O)c1cc(-c2nc(C)cs2)n(C)c1C,1010.2,341.50200000000007,63.99,1,5,5,2,22
57292,O=C(c1ccncc1)N1CCCn2nc(-c3ccc(Cl)cc3)cc2C1,718.8,352.82500000000005,51.02,0,4,2,3,25
57293,OC(=N[C@H]1CCN(c2cc(-c3cccs3)[nH]n2)C1)c1ccccn1,667.2,339.42400000000015,77.4,2,5,4,3,24
57294,CCN(CC)c1nc2cc(C(=O)OC)ccc2c(=O)n1Cc1ccc(F)cc1,1184.7,383.4230000000001,64.43,0,6,6,3,28
57295,CCc1noc(N=C(C)O)c1-c1ccc(OC)c(S(=O)(=O)NC2CCCCCCC2)c1,938.8,449.5730000000003,114.02000000000001,2,6,7,2,31
57296,OC(=NCCc1ccco1)c1ccc2ccnc(N3CCN(c4ccc(Cl)cc4)CC3)c2c1,887.2,460.9650000000003,65.10000000000001,1,5,6,4,33
57297,OC(CCc1csc2nc(C3CC3)cn12)=Nc1nc2ccccc2s1,594.1,368.487,62.78,1,6,5,4,25
57298,CC1(C)CC(=O)c2cn(-c3ccccc3)c(=O)c(C(O)=Nc3cccnc3)c2C1,699.5,387.43900000000014,84.55,1,5,3,3,29
57299,COc1ccc(OC)c(S(=O)(=O)N2CCCN(S(=O)(=O)c3ccccc3)CCC(O)=NCC2)c1,793.0,511.62200000000024,125.81,1,7,6,2,34
57300,CC(C)c1csc(-c2csc(S(=O)(=O)NCc3ccc(N(C)C)cc3)c2)n1,929.6,421.6130000000001,62.300000000000004,1,6,7,3,27
57301,CCc1ccccc1N=C(O)c1nnn(-c2ccc3noc(-c4ccccc4)c3c2)c1C,1164.0,423.47600000000017,89.33,1,6,5,5,32
57302,CN(C)c1ccc(CCNC(=O)C(=O)NCc2ccc3c(c2)OCO3)cc1,576.8,369.4210000000001,79.9,2,5,6,2,27
57303,Cc1ccccc1Nc1c(-c2cccc(Cl)c2)nc2c(C)cccn12,802.4,347.8490000000001,29.330000000000002,1,3,3,4,25
57304,Cc1ccc(-c2noc(CN3N=N[C@H]4C(=O)N(c5ccc(C)cc5)C(=O)[C@H]43)n2)cc1,1022.6,402.41400000000016,104.26,0,8,4,3,30
57305,Cc1cc(-c2nnc(C3CC3)o2)c(C)n1CC(O)=NCc1ccc(F)cc1F,811.3,386.40200000000004,76.44,1,5,6,3,28
57306,OC(Cc1cccc(F)c1)=N[C@@H](c1ccccc1)c1nnc(N2CCCC2)o1,771.4,380.42300000000023,74.75,1,5,6,3,28
57307,COc1ccc(OC)c([C@H]2CCN(C(=O)c3nc(-c4oc5c(C)cccc5c4C)no3)C2)c1,1314.3,447.4910000000002,90.83000000000001,0,7,5,4,33
57308,CCn1cc(C(O)=Nc2cc(C)cc(C)c2)c(S(=O)(=O)N2CCSCC2)n1,944.2,408.5490000000002,87.78999999999999,1,6,5,2,27
57309,CCOC(=O)c1c(C)[nH]c(CCC(O)=NCCN2CCOCC2)c1C,596.9,351.4470000000002,87.15,2,5,8,1,25
57310,COc1ccc(-c2nc3ccc(Cl)cn3c2Nc2ccc(C)cc2)cc1,837.7,363.8480000000001,38.56,1,4,4,4,26
57311,Cn1c(=O)c2nc(SCCC(=O)Nc3ccc(Cl)cc3)n(C)c2n(C)c1=O,732.1,407.88300000000015,90.91999999999999,1,8,5,3,27
57312,Cc1cccc(-c2nnc(-c3cc(S(=O)(=O)N(C)C)ccc3F)o2)c1,993.6,361.3980000000001,76.30000000000001,0,5,4,3,25
57313,CCc1nnc2ccc(-c3noc(COc4ccc(Cl)cc4)n3)cn12,769.5,355.78499999999997,78.34,0,7,5,4,25
57314,CN=C(O)Nc1ccc(S(N)(=O)=O)cc1,604.4,229.26099999999997,104.78,3,3,2,1,15
57315,CCN1c2ccccc2C(O)=NC12CCN(C(=O)c1cc(OC)c(OC)c(OC)c1)CC2,714.3,439.5120000000003,83.83000000000001,1,6,5,2,32
57316,CCOc1cccc(-c2noc(Cn3c(=O)n(Cc4ccc(OC)cc4)c(=O)c4sccc43)n2)c1,1055.7,490.54100000000017,101.38000000000001,0,10,8,5,35
57317,CSc1ccc(-c2nc3cnccn3c2Nc2ccc(C(C)C)cc2)cc1,1155.7,374.5130000000001,42.22,1,5,5,4,27
57318,CCC(O)=Nc1c(C)noc1/C=C\c1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,694.9,490.5630000000002,164.95,3,7,8,3,33
57319,COC(=O)c1ccc2c(=O)n(-c3cc(OC)cc(OC)c3)c(N3CCC(C)CC3)nc2c1,1213.4,437.49600000000027,82.89,0,8,5,3,32
57320,CCN1CCN(c2ccc(N=C(O)c3ccccc3Cl)cn2)C1=O,671.7,344.8020000000001,69.03,1,3,4,2,24
57321,OC(=Nc1ccccc1Br)N1CCN(CCn2cnc3cccnc32)CC1,595.3,429.3220000000002,69.78,1,5,4,3,27
57322,Cc1ccc(C(=O)C[C@@]2(O)C(O)=Nc3ccccc32)c(C)c1,758.8,295.3380000000001,69.89,2,3,3,2,22
57323,O=C(Nc1cccc(-c2nnc3n2CCCC3)c1)c1cc[nH]n1,595.4,308.3449999999999,88.49,2,5,3,3,23
57324,COc1ccc(CCN=C(O)[C@@H]2CC(=O)N(c3n[nH]c4ccccc34)C2)cc1OC,657.1,408.45800000000014,100.04,2,5,7,3,30
57325,Cc1ccc(N=C(O)c2cn(C)nc2S(=O)(=O)N2CCSCC2)cc1Cl,1081.6,414.94000000000017,87.79,1,6,4,2,26
57326,OC(=Nc1ccccc1F)[C@@H]1COc2ccccc2C1,874.2,271.291,41.82000000000001,1,2,2,2,20
57327,COc1ccc(NC(=O)N2CCC(n3c(C(F)(F)F)nc4cccnc43)CC2)cc1,897.5,419.4070000000001,72.28,1,5,3,3,30
57328,O=C1CCCc2cc(S(=O)(=O)N3CCC(C(O)=Nc4cccc(Cl)c4)CC3)ccc2N1,826.4,461.9710000000002,99.07000000000001,2,4,4,2,31
57329,CCOc1ccc(S(=O)(=O)N(CC(=O)N2CCNCC2)C[C@@H]2CCCO2)cc1,626.4,411.5240000000002,88.18,1,6,8,1,28
57330,CCOC(=O)N1CCC2(CC1)N=C(c1ccc(OCC)cc1)C[C@@H](c1cc(Cl)ccc1O)N2,726.3,471.9850000000001,83.39,2,6,5,2,33
57331,CN(C)c1nccnc1O[C@@H]1CCN(C(=O)c2cc[nH]n2)C1,604.4,302.33799999999997,87.24,1,6,4,2,22
57332,CC(C)C[C@@H](N=C(O)Cc1ccc(Cl)cc1)C(O)=Nc1nc2ccccc2[nH]1,766.6,398.89400000000006,93.86000000000001,3,3,7,3,28
57333,Cc1ccc(-c2nc3nc(C)cc(C)n3c2Nc2ccc(Cl)cc2)cc1,785.7,362.86400000000003,42.22,1,4,3,4,26
57334,O=C([C@@H]1C[C@H](F)CN1S(=O)(=O)Cc1ccc(Cl)cc1)N1CCCCC1,880.8,388.8920000000002,57.690000000000005,0,3,4,1,25
57335,Cc1cc(C)n(CCN2CCN(C(=O)Cc3cccs3)CC2)n1,547.5,332.47300000000007,41.370000000000005,0,5,5,2,23
57336,O=S(=O)(Nc1ccc(-c2cn3ccccc3n2)cc1)c1ccccc1,599.5,349.4150000000001,63.47,1,4,4,4,25
57337,Cc1ccc(-c2ccc(-n3nc(C)c(S(=O)(=O)N4CCN(C(C)C)CC4)c3C)nn2)cc1C,785.1,468.6270000000003,84.22000000000001,0,7,5,3,33
57338,CCOc1nc2ccccc2nc1N1CCC[C@@H](C(O)=Nc2ccc(OC)cc2OC)C1,1177.6,436.51200000000017,89.30000000000001,1,7,7,3,32
57339,COc1ccc2c(CCN=C(O)C(C)C)c[nH]c2c1,706.2,260.337,57.61,2,2,5,2,19
57340,Cc1cc(C)cc(N=C(O)[C@@H]2CCCN2S(=O)(=O)c2cc3c(cc2C)NC(=O)CO3)c1,815.1,443.5250000000002,108.3,2,5,4,2,31
57341,Cc1nc(-c2ccc(F)cc2)nc2c1CCC(=O)N2Cc1ccco1,720.1,337.35400000000004,59.230000000000004,0,4,3,3,25
57342,Cc1ccc(-c2nc(Cn3cccc3C(=O)N3CCCC3)no2)cc1,972.5,336.3950000000001,64.16,0,5,4,3,25
57343,Cc1ccc(S(=O)(=O)N2CCCCCC2)cc1-c1nnc(-c2ccccc2)o1,1190.6,397.50000000000006,76.30000000000001,0,5,4,3,28
57344,O=S(=O)(c1ccc(Br)cc1)N1CCNCC1,548.6,305.19700000000006,49.410000000000004,1,3,2,1,16
57345,CC[C@@H](C)N=C(O)CCc1c(-c2ccc(Br)cc2)nc2ccccn12,656.8,400.32000000000005,49.89,1,3,6,3,25
57346,CCOC(=O)c1c(CN2CCOCC2)n(C)c2ccc(O)cc12,577.7,318.373,63.92999999999999,1,6,4,2,23
